都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,POIコード,住所,方書,緯度,経度,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,説明,バリアフリー情報,URL,備考,郵便番号,アクセス方法,駐車場_有無,駐車場情報,料金_要否,料金(基本),料金(詳細),利用条件_有無,利用条件_詳細,託児所_有無,託児所_詳細,画像,画像_ライセンス,画像_詳細,最終確認日
131083,65,東京都,江東区,江東区立猿江一丁目公園,コウトウクリツサルエイッチョウメコウエン,,1003a,江東区猿江1-11-5,,35.686373,139.81282,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,135-0003,都営バス（東22錦糸町駅前行き）猿江2丁目バス停下車徒歩4分,0,,,,,0,,0,,,,,2020/11/27
131083,66,東京都,江東区,江東区立猿江二丁目公園,コウトウクリツサルエニチョウメコウエン,,1003a,江東区猿江2-3-10,,35.685842,139.8151,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,135-0003,都営バス（東22錦糸町駅前行き）猿江2丁目バス停下車徒歩1分,0,,,,,0,,0,,,,,2020/11/27
131083,67,東京都,江東区,江東区立住吉一丁目公園,コウトウクリツスミヨシイッチョウメコウエン,,1003a,江東区住吉1-8-13,,35.687436,139.811488,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,135-0002,都営バス（錦22錦糸町駅前行き）住吉駅前バス停下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,68,東京都,江東区,江東区立住利公園,コウトウクリツスミトシコウエン,,1003a,江東区住吉1-19-20,,35.690076,139.812638,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,135-0002,都営バス（錦22錦糸町駅前行き）住吉駅前バス停下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,69,東京都,江東区,江東区立竪川親水公園,コウトウクリツタテカワシンスイコウエン,,1003a,"江東区毛利2-10先,毛利2-11先",,35.693226,139.817817,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,135-0001,都営バス（東22錦糸町駅前行き）毛利2丁目バス停下車徒歩4分,0,,,,,0,,0,,,,,2020/11/27
131083,70,東京都,江東区,江東区立木場二丁目公園,コウトウクリツキバニチョウメコウエン,,1003a,江東区木場2-11-11,,35.670428,139.804224,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,135-0042,東京メトロ東西線木場駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,71,東京都,江東区,江東区立木場親水公園,コウトウクリツキバシンスイコウエン,,1003a,"江東区木場2-20先,木場3-14先､木場3-17先",,35.672323,139.805042,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,135-0042,東京メトロ東西線木場駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,72,東京都,江東区,江東区立木場三丁目公園,コウトウクリツキバサンチョウメコウエン,,1003a,江東区木場3-6-9,,35.674297,139.804013,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,135-0042,東京メトロ東西線木場駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,73,東京都,江東区,江東区立平久公園,コウトウクリツヘイキュウコウエン,,1003a,江東区木場6-4-18,,35.6669,139.807557,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,135-0042,東京メトロ東西線木場駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,74,東京都,江東区,江東区立東陽一丁目第一公園,コウトウクリツトウヨウイッチョウメダイイチコウエン,,1003a,江東区東陽1-5-5,,35.66712,139.808561,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,135-0016,東京メトロ東西線木場駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,75,東京都,江東区,江東区立洲崎川緑道公園,コウトウクリツスザキガワリョクドウコウエン,,1003a,"江東区東陽1-10-9先,東陽2-5-6",,35.668744,139.81124,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,135-0016,東京メトロ東西線木場駅下車徒歩1分,0,,,,,0,,0,,,,,2020/11/27
131083,76,東京都,江東区,江東区立東陽一丁目第二公園,コウトウクリツトウヨウイッチョウメダイニコウエン,,1003a,江東区東陽1-39-8,,35.665974,139.812605,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,135-0016,東京メトロ東西線木場駅下車徒歩10分,0,,,,,0,,0,,,,,2020/11/27
131083,77,東京都,江東区,江東区立東陽公園,コウトウクリツトウヨウコウエン,,1003a,江東区東陽3-27-27,,35.669888,139.815876,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,135-0016,東京メトロ東西線東陽町駅下車徒歩1分,0,,,,,0,,0,,,,,2020/11/27
131083,78,東京都,江東区,江東区立東陽五丁目公園,コウトウクリツトウヨウゴチョウメコウエン,,1003a,江東区東陽5-29-39,,35.672684,139.813407,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,135-0016,東京メトロ東西線東陽町駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,79,東京都,江東区,江東区立豊住公園,コウトウクリツトヨズミコウエン,,1003a,江東区東陽6-1-13,,35.674504,139.811538,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,135-0016,東京メトロ東西線東陽町駅下車徒歩10分,0,,,,,0,,0,,,,,2020/11/27
131083,80,東京都,江東区,江東区立竪川河川敷公園,コウトウクリツタテカワカセンジキコウエン,,1003a,"江東区亀戸1-1先,亀戸9-12先",,35.694051,139.829862,(03)5683-5581,,,,月火水木金土日,6:00,22:00,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（都07錦糸町駅前行き）五ノ橋バス停下車徒歩7分,1,フットサル場専用駐車場,1,300,１時間300円,0,,0,,,,,2020/11/27
131083,81,東京都,江東区,江東区立亀戸西公園,コウトウクリツカメイドニシコウエン,,1003a,江東区亀戸1-9-5,,35.695731,139.822603,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（都07錦糸町駅前行き）五ノ橋バス停下車徒歩7分,0,,,,,0,,0,,,,,2020/11/27
131083,82,東京都,江東区,江東区立竪川第一公園,コウトウクリツタテカワダイイチコウエン,,1003a,江東区亀戸1-15-10,,35.693952,139.822469,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（都07錦糸町駅前行き）五ノ橋バス停下車徒歩7分,0,,,,,0,,0,,,,,2020/11/27
131083,83,東京都,江東区,江東区立亀戸公園,コウトウクリツカメイドコウエン,,1003a,江東区亀戸1-22-11,,35.695528,139.824045,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（都07錦糸町駅前行き）五ノ橋バス停下車徒歩7分,0,,,,,0,,0,,,,,2020/11/27
131083,84,東京都,江東区,江東区立亀戸水上公園,コウトウクリツカメイドスイジョウコウエン,,1003a,江東区亀戸2-1-3先,,35.698038,139.819482,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0071,都営バス（都07錦糸町駅前行き）亀戸一丁目バス停下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,85,東京都,江東区,江東区立文泉公園,コウトウクリツブンセンコウエン,,1003a,江東区亀戸2-4-13,,35.698258,139.822065,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（都07錦糸町駅前行き）亀戸一丁目バス停下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,86,東京都,江東区,江東区立亀戸駅前公園,コウトウクリツカメイドエキマエコウエン,,1003a,江東区亀戸2-21-9,,35.697928,139.824871,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（都07錦糸町駅前行き）亀戸駅通バス停下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,87,東京都,江東区,江東区立亀戸二丁目公園,コウトウクリツカメイドニチョウメコウエン,,1003a,江東区亀戸2-33-2,,35.700039,139.82347,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（都07錦糸町駅前行き）亀戸駅通バス停下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,88,東京都,江東区,江東区立亀島小学校記念公園,コウトウクリツカメシマショウガッコウキネンコウエン,,1003a,江東区亀戸3-36-20,,35.706857,139.819351,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（錦37新四ツ木橋行き）業平四丁目バス停下車徒歩7分,0,,,,,0,,0,,,,,2020/11/27
131083,89,東京都,江東区,江東区立亀島公園,コウトウクリツカメシマコウエン,,1003a,江東区亀戸3-39-16,,35.70555,139.822635,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（草24浅草寿町行き）亀戸四丁目バス停下車徒歩7分,0,,,,,0,,0,,,,,2020/11/27
131083,90,東京都,江東区,江東区立亀戸三丁目公園,コウトウクリツカメイドサンチョウメコウエン,,1003a,江東区亀戸3-59-8,,35.703142,139.824041,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（草24浅草寿町行き）亀戸四丁目バス停下車徒歩7分,0,,,,,0,,0,,,,,2020/11/27
131083,91,東京都,江東区,江東区立亀戸四丁目ふれあい公園,コウトウクリツカメイドヨンチョウメフレアイコウエン,,1003a,江東区亀戸4-21-16,,35.702403,139.826217,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0071,都営バス（草24浅草寿町行き）亀戸四丁目バス停下車徒歩2分,0,,,,,0,,0,,,,,2020/11/27
131083,92,東京都,江東区,江東区立香取公園,コウトウクリツカトリコウエン,,1003a,江東区亀戸4-27-6,,35.703415,139.827262,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（草24浅草寿町行き）亀戸四丁目バス停下車徒歩2分,0,,,,,0,,0,,,,,2020/11/27
131083,93,東京都,江東区,江東区立亀戸四丁目公園,コウトウクリツカメイドヨンチョウメコウエン,,1003a,"江東区亀戸4-43-8,亀戸4-47-2",,35.702566,139.829762,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0071,都営バス（草24浅草寿町行き）亀戸四丁目バス停下車徒歩2分,0,,,,,0,,0,,,,,2020/11/27
131083,94,東京都,江東区,江東区立水神公園,コウトウクリツスイジンコウエン,,1003a,江東区亀戸4-45-6,,35.702145,139.829411,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（草24浅草寿町行き）亀戸四丁目バス停下車徒歩2分,0,,,,,0,,0,,,,,2020/11/27
131083,95,東京都,江東区,江東区立亀戸五丁目公園,コウトウクリツカメイドゴチョウメコウエン,,1003a,江東区亀戸5-24-4,,35.70017,139.828789,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,JR総武線亀戸駅徒歩6分,0,,,,,0,,0,,,,,2020/11/27
131083,96,東京都,江東区,江東区立亀戸五丁目第二公園,コウトウクリツカメイドゴチョウメダイニコウエン,,1003a,江東区亀戸5-33-4,,35.698325,139.830166,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,JR総武線亀戸駅徒歩6分,0,,,,,0,,0,,,,,2020/11/27
131083,97,東京都,江東区,江東区立亀戸緑道公園,コウトウクリツカメイドリョクドウコウエン,,1003a,"江東区亀戸6-7-9先,亀戸6-30-1先",,35.694039,139.828427,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（草24浅草寿町行き）亀戸四丁目バス停下車徒歩4分,0,,,,,0,,0,,,,,2020/11/27
131083,98,東京都,江東区,江東区立亀戸南公園,コウトウクリツカメイドミナミコウエン,,1003a,江東区亀戸6-18-1,,35.695173,139.827849,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（草24浅草寿町行き）亀戸四丁目バス停下車徒歩4分,0,,,,,0,,0,,,,,2020/11/27
131083,99,東京都,江東区,江東区立竪川第二公園,コウトウクリツタテカワダイニコウエン,,1003a,江東区亀戸6-33-10,,35.694444,139.829999,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（草24浅草寿町行き）亀戸四丁目バス停下車徒歩4分,0,,,,,0,,0,,,,,2020/11/27
131083,100,東京都,江東区,江東区立亀戸平岩公園,コウトウクリツカメイドヒライワコウエン,,1003a,江東区亀戸6-47-12,,35.694332,139.83196,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（草24浅草寿町行き）亀戸四丁目バス停下車徒歩4分,0,,,,,0,,0,,,,,2020/11/27
131083,101,東京都,江東区,江東区立亀戸東公園,コウトウクリツカメイドヒガシコウエン,,1003a,江東区亀戸7-8-13,,35.696586,139.833909,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（錦25葛西駅前行き）亀戸七丁目バス停下車徒歩2分,0,,,,,0,,0,,,,,2020/11/27
131083,102,東京都,江東区,江東区立亀戸七丁目北公園,コウトウクリツカメイドナナチョウメキタコウエン,,1003a,江東区亀戸7-15-5,,35.697929,139.835435,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（錦25葛西駅前行き）亀戸七丁目バス停下車徒歩2分,0,,,,,0,,0,,,,,2020/11/27
131083,103,東京都,江東区,江東区立亀戸平岩第二公園,コウトウクリツカメイドヒライワダイニコウエン,,1003a,江東区亀戸7-30-8,,35.697535,139.837312,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0071,都営バス（錦25葛西駅前行き）亀戸七丁目バス停下車徒歩2分,0,,,,,0,,0,,,,,2020/11/27
131083,104,東京都,江東区,江東区立亀戸七丁目南公園,コウトウクリツカメイドナナチョウメミナミコウエン,,1003a,江東区亀戸7-40-2,,35.696143,139.837866,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（錦25葛西駅前行き）亀戸七丁目バス停下車徒歩2分,0,,,,,0,,0,,,,,2020/11/27
131083,105,東京都,江東区,江東区立亀戸七丁目西公園,コウトウクリツカメイドナナチョウメニシコウエン,,1003a,江東区亀戸7-42-5,,35.696907,139.835254,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（錦25葛西駅前行き）亀戸七丁目バス停下車徒歩2分,0,,,,,0,,0,,,,,2020/11/27
131083,106,東京都,江東区,江東区立亀戸緑地公園,コウトウクリツカメイドリョクチコウエン,,1003a,江東区亀戸9-8-1,,35.696204,139.843938,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0071,都営バス（錦25葛西駅前行き）浅間神社バス停下車徒歩4分,0,,,,,0,,0,,,,,2020/11/27
131083,107,東京都,江東区,江東区立亀戸浅間公園,コウトウクリツカメイドセンゲンコウエン,,1003a,江東区亀戸9-15-1,,35.695991,139.844132,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（錦25葛西駅前行き）浅間神社バス停下車徒歩4分,0,,,,,0,,0,,,,,2020/11/27
131083,108,東京都,江東区,江東区立亀戸九丁目公園,コウトウクリツカメイドキュウチョウメコウエン,,1003a,"江東区亀戸9-19-17,亀戸9-20-4",,35.698167,139.842798,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（錦25葛西駅前行き）浅間神社バス停下車徒歩4分,0,,,,,0,,0,,,,,2020/11/27
131083,109,東京都,江東区,江東区立亀戸九丁目緑道公園,コウトウクリツカメイドキュウチョウメリョクドウコウエン,,1003a,江東区亀戸9-33-30,,35.699457,139.843271,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（錦25葛西駅前行き）浅間神社バス停下車徒歩4分,0,,,,,0,,0,,,,,2020/11/27
131083,110,東京都,江東区,江東区立亀戸運動公園,コウトウクリツカメイドウンドウコウエン,,1003a,江東区亀戸9-37-23,,35.699139,139.837883,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（錦25葛西駅前行き）浅間神社バス停下車徒歩4分,0,,,,,0,,0,,,,,2020/11/27
131083,111,東京都,江東区,江東区立釜屋堀公園,コウトウクリツカマヤボリコウエン,,1003a,江東区大島1-2-26,,35.686572,139.820826,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0072,都営新宿線西大島駅下車徒歩10分,0,,,,,0,,0,,,,,2020/11/27
131083,112,東京都,江東区,江東区立大島一丁目公園,コウトウクリツオオジマイッチョウメコウエン,,1003a,江東区大島1-34-8,,35.688153,139.825713,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0072,都営新宿線西大島駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,113,東京都,江東区,江東区立大島二丁目公園,コウトウクリツオオジマニチョウメコウエン,,1003a,江東区大島2-11-7,,35.691498,139.823221,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0072,都営新宿線西大島駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,114,東京都,江東区,江東区立大島防災公園,コウトウクリツオオジマボウサイコウエン,,1003a,江東区大島2-27-19,,35.692047,139.824319,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0072,都営新宿線西大島駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,115,東京都,江東区,江東区立大島緑道公園,コウトウクリツオオジマリョクドウコウエン,,1003a,"江東区大島3-7-7先,大島4-1-1先",,35.690751,139.82867,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0072,都営新宿線西大島駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,116,東京都,江東区,江東区立大島三丁目公園,コウトウクリツオオジマサンチョウメコウエン,,1003a,江東区大島3-22-25,,35.691739,139.83027,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0072,都営新宿線西大島駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,117,東京都,江東区,江東区立大島四丁目公園,コウトウクリツオオジマヨンチョウメコウエン,,1003a,江東区大島4-17-9,,35.687857,139.831954,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0072,都営新宿線西大島駅下車徒歩7分,0,,,,,0,,0,,,,,2020/11/27
131083,118,東京都,江東区,江東区立大島四丁目第二公園,コウトウクリツオオジマヨンチョウメダイニコウエン,,1003a,江東区大島4-21-11,,35.6865,139.83243,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0072,都営新宿線西大島駅下車徒歩7分,0,,,,,0,,0,,,,,2020/11/27
131083,119,東京都,江東区,江東区立大島五丁目公園,コウトウクリツオオジマゴチョウメコウエン,,1003a,江東区大島5-27-16,,35.686594,139.836059,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0072,都営新宿線大島駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,120,東京都,江東区,江東区立大島七丁目公園,コウトウクリツオオジマナナチョウメコウエン,,1003a,江東区大島7-27-17,,35.692539,139.840603,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0072,都営新宿線大島駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,121,東京都,江東区,江東区立旧三大小記念公園,コウトウクリツキュウサンダイショウキネンコウエン,,1003a,江東区大島7-38-9,,35.691456,139.841499,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0072,都営新宿線大島駅下車徒歩5分,0,,,,,0,,0,,,,,2020/11/27
131083,122,東京都,江東区,江東区立大島八丁目公園,コウトウクリツオオジマハッチョウメコウエン,,1003a,江東区大島8-11-7,,35.687697,139.839116,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0072,都営新宿線大島駅下車徒歩8分,0,,,,,0,,0,,,,,2020/11/27
131083,123,東京都,江東区,江東区立大島八丁目第二公園,コウトウクリツオオジマハッチョウメダイニコウエン,,1003a,江東区大島8-21-25,,35.688834,139.840269,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0072,都営新宿線大島駅下車徒歩8分,0,,,,,0,,0,,,,,2020/11/27
131083,124,東京都,江東区,江東区立大島東公園,コウトウクリツオオジマヒガシコウエン,,1003a,江東区大島8-42-3,,35.690025,139.843851,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,,136-0072,都営新宿線大島駅下車徒歩8分,0,,,,,0,,0,,,,,2020/11/27
131083,125,東京都,江東区,江東区立旧中川水辺公園,コウトウクリツキュウナカガワミズベコウエン,,1003a,"江東区亀戸8-25先,大島9-10先",,35.700282,139.841437,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0071,都営バス（錦25葛西駅前行き）浅間神社バス停下車徒歩4分,0,,,,,0,,0,,,,,2020/11/27
131083,126,東京都,江東区,江東区立北砂一丁目公園,コウトウクリツキタスナイッチョウメコウエン,,1003a,江東区北砂1-1-6,,35.681831,139.821495,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0073,都営バス（都07錦糸町駅前行き）境川バス停下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,127,東京都,江東区,江東区立北砂水上公園,コウトウクリツキタスナスイジョウコウエン,,1003a,江東区北砂1-2-1先,,35.68475,139.821026,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0073,都営バス（都07錦糸町駅前行き）境川バス停下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
131083,128,東京都,江東区,江東区立北砂第二公園,コウトウクリツキタスナダイニコウエン,,1003a,江東区北砂1-3-25,,35.684492,139.823644,(03)5683-5581,,,,月火水木金土日,0:00,23:59,,,,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,公衆便所有,136-0073,都営バス（都07錦糸町駅前行き）境川バス停下車徒歩3分,0,,,,,0,,0,,,,,2020/11/27
