都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,POIコード,住所,方書,緯度,経度,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,説明,バリアフリー情報,URL,備考,郵便番号,アクセス方法,駐車場_有無,駐車場情報,料金_要否,料金(基本),料金(詳細),利用条件_有無,利用条件_詳細,託児所_有無,託児所_詳細,画像,画像_ライセンス,画像_詳細,最終確認日
13108,30,東京都,江東区,白河かもめ保育園,シラカワカモメホイクエン,,1402a,江東区白河1-5-1-101,,35.683383,139.800313,(03)3643-7671,,,,月火水木金土,7:30,19:30,,江東区には区立保育園が29園あり、「区立保育園統一保育理念」に基づき保育を実施しています。各園では特色や地域性を考慮した保育方針、保育目標、保育計画を作成し、こどもたちの最善の利益を第一に考え、日々の保育を行っています,多目的トイレ有り;段差無し,https://www.city.koto.lg.jp/kodomo/hoiku/ninka/shokai/index.html,,135-0021,https://www.city.koto.lg.jp/280307/shisetsuannai/kyoiku/ninka/minehoikuen/16215.html,0,,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/mousikomi.html,0,,,,,2020/3/30
13108,31,東京都,江東区,塩浜保育園,シオハマホイクエン,,1402a,江東区塩浜1-3-10,,35.663757,139.801192,(03)3647-0480,,,,月火水木金土,7:30,19:30,,江東区には区立保育園が29園あり、「区立保育園統一保育理念」に基づき保育を実施しています。各園では特色や地域性を考慮した保育方針、保育目標、保育計画を作成し、こどもたちの最善の利益を第一に考え、日々の保育を行っています,多目的トイレ有り;スロープ有り;エレベーター有り;手すり有り,https://www.city.koto.lg.jp/kodomo/hoiku/ninka/shokai/index.html,,135-0043,https://www.city.koto.lg.jp/280307/shisetsuannai/kyoiku/ninka/minehoikuen/16183.html,0,,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/mousikomi.html,0,,,,,2020/3/30
13108,32,東京都,江東区,豊洲保育園,トヨスホイクエン,,1402a,江東区豊洲4-5-6-101,,35.654661,139.799253,(03)3533-5427,,,,月火水木金土,7:30,19:30,,江東区には区立保育園が29園あり、「区立保育園統一保育理念」に基づき保育を実施しています。各園では特色や地域性を考慮した保育方針、保育目標、保育計画を作成し、こどもたちの最善の利益を第一に考え、日々の保育を行っています,多目的トイレ有り;スロープ有り;手すり有り,https://www.city.koto.lg.jp/kodomo/hoiku/ninka/shokai/index.html,,135-0061,https://www.city.koto.lg.jp/280307/shisetsuannai/kyoiku/ninka/minehoikuen/17245.html,0,,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/mousikomi.html,0,,,,,2020/3/30
13108,33,東京都,江東区,潮見保育園,シオミホイクエン,,1402a,江東区潮見1-29-15-101,,35.655969,139.814757,(03)5632-1304,,,,月火水木金土,7:30,19:30,,江東区には区立保育園が29園あり、「区立保育園統一保育理念」に基づき保育を実施しています。各園では特色や地域性を考慮した保育方針、保育目標、保育計画を作成し、こどもたちの最善の利益を第一に考え、日々の保育を行っています,多目的トイレ有り;盲導犬・介助犬・聴導犬同伴可;段差無し;階段無し,https://www.city.koto.lg.jp/kodomo/hoiku/ninka/shokai/index.html,,135-0052,https://www.city.koto.lg.jp/280307/shisetsuannai/kyoiku/ninka/minehoikuen/16216.html,0,,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/mousikomi.html,0,,,,,2020/3/30
13108,34,東京都,江東区,千田保育園,センダホイクエン,,1402a,江東区千田22-8,,35.680564,139.816532,(03)5683-1266,,,,月火水木金土,7:30,19:30,,江東区には区立保育園が29園あり、「区立保育園統一保育理念」に基づき保育を実施しています。各園では特色や地域性を考慮した保育方針、保育目標、保育計画を作成し、こどもたちの最善の利益を第一に考え、日々の保育を行っています,多目的トイレ有り;段差無しエレベーター有り;手すり有り,https://www.city.koto.lg.jp/kodomo/hoiku/ninka/shokai/index.html,,135-0013,https://www.city.koto.lg.jp/280307/shisetsuannai/kyoiku/ninka/minehoikuen/51255.html,0,,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/mousikomi.html,0,,,,,2020/3/30
13108,35,東京都,江東区,猿江保育園,サルエホイクエン,,1402a,江東区猿江1-8-10,,35.685407,139.813516,(03)3631-7315,,,,月火水木金土,7:30,19:30,,江東区には区立保育園が29園あり、「区立保育園統一保育理念」に基づき保育を実施しています。各園では特色や地域性を考慮した保育方針、保育目標、保育計画を作成し、こどもたちの最善の利益を第一に考え、日々の保育を行っています,手すり有り,https://www.city.koto.lg.jp/kodomo/hoiku/ninka/shokai/index.html,,135-0003,https://www.city.koto.lg.jp/280307/shisetsuannai/kyoiku/ninka/minehoikuen/16217.html,0,,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/mousikomi.html,0,,,,,2020/3/30
13108,36,東京都,江東区,毛利保育園,モウリホイクエン,,1402a,江東区毛利2-1-14,,35.69074,139.816566,(03)3631-0692,,,,月火水木金土,7:30,19:30,,江東区には区立保育園が29園あり、「区立保育園統一保育理念」に基づき保育を実施しています。各園では特色や地域性を考慮した保育方針、保育目標、保育計画を作成し、こどもたちの最善の利益を第一に考え、日々の保育を行っています,多目的トイレ有り;スロープ有り;階段無し,https://www.city.koto.lg.jp/kodomo/hoiku/ninka/shokai/index.html,,135-0001,https://www.city.koto.lg.jp/280307/shisetsuannai/kyoiku/ninka/minehoikuen/17246.html,0,,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/mousikomi.html,0,,,,,2020/3/30
13108,37,東京都,江東区,亀戸第四保育園,カメイドダイヨンホイクエン,,1402a,江東区亀戸4-21-13,,35.702647,139.826547,(03)3685-2884,,,,月火水木金土,7:30,19:30,,江東区には区立保育園が29園あり、「区立保育園統一保育理念」に基づき保育を実施しています。各園では特色や地域性を考慮した保育方針、保育目標、保育計画を作成し、こどもたちの最善の利益を第一に考え、日々の保育を行っています,,https://www.city.koto.lg.jp/kodomo/hoiku/ninka/shokai/index.html,,136-0071,https://www.city.koto.lg.jp/280307/shisetsuannai/kyoiku/ninka/minehoikuen/92803.html,0,,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/mousikomi.html,0,,,,,2020/3/30
13108,38,東京都,江東区,大島第五保育園,オオジマダイゴホイクエン,,1402a,江東区大島4-21-3-101,,35.686141,139.832027,(03)3637-0464,,,,月火水木金土,7:30,19:30,,江東区には区立保育園が29園あり、「区立保育園統一保育理念」に基づき保育を実施しています。各園では特色や地域性を考慮した保育方針、保育目標、保育計画を作成し、こどもたちの最善の利益を第一に考え、日々の保育を行っています,階段無し,https://www.city.koto.lg.jp/kodomo/hoiku/ninka/shokai/index.html,,136-0072,https://www.city.koto.lg.jp/280307/shisetsuannai/kyoiku/ninka/kuritsuhoikuen/16199.html,0,,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/mousikomi.html,0,,,,,2020/3/30
13108,39,東京都,江東区,小名木川保育園,オナキガワホイクエン,,1402a,江東区北砂1-3-30,,35.684185,139.823645,(03)3645-6807,,,,月火水木金土,7:30,19:30,,江東区には区立保育園が29園あり、「区立保育園統一保育理念」に基づき保育を実施しています。各園では特色や地域性を考慮した保育方針、保育目標、保育計画を作成し、こどもたちの最善の利益を第一に考え、日々の保育を行っています,多目的トイレ有り;エレベーター有り;点字ブロック有り,https://www.city.koto.lg.jp/kodomo/hoiku/ninka/shokai/index.html,,136-0073,https://www.city.koto.lg.jp/280307/shisetsuannai/kyoiku/ninka/minehoikuen/16201.html,0,,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/mousikomi.html,0,,,,,2020/3/30
13108,40,東京都,江東区,亀高保育園,カメタカホイクエン,,1402a,江東区北砂5-20-9-101,,35.684797,139.833011,(03)3647-9138,,,,月火水木金土,7:30,19:30,,江東区には区立保育園が29園あり、「区立保育園統一保育理念」に基づき保育を実施しています。各園では特色や地域性を考慮した保育方針、保育目標、保育計画を作成し、こどもたちの最善の利益を第一に考え、日々の保育を行っています,,https://www.city.koto.lg.jp/kodomo/hoiku/ninka/shokai/index.html,,136-0073,https://www.city.koto.lg.jp/280307/shisetsuannai/kyoiku/ninka/kuritsuhoikuen/16203.html,0,,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/mousikomi.html,0,,,,,2020/3/30
13108,41,東京都,江東区,南砂第二保育園,ミナミスナダイニホイクエン,,1402a,江東区南砂2-3-1-101,,35.670265,139.821987,(03)3649-1766,,,,月火水木金土,7:30,19:30,,江東区には区立保育園が29園あり、「区立保育園統一保育理念」に基づき保育を実施しています。各園では特色や地域性を考慮した保育方針、保育目標、保育計画を作成し、こどもたちの最善の利益を第一に考え、日々の保育を行っています,盲導犬・介助犬・聴導犬同伴可;スロープ有り;段差無し;階段無し,https://www.city.koto.lg.jp/kodomo/hoiku/ninka/shokai/index.html,,136-0076,https://www.city.koto.lg.jp/280307/shisetsuannai/kyoiku/ninka/minehoikuen/16210.html,0,,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/mousikomi.html,0,,,,,2020/3/30
13108,42,東京都,江東区,南砂第四保育園,ミナミスナダイヨンホイクエン,,1402a,江東区南砂2-3-4-101,,35.671798,139.823245,(03)3649-2143,,,,月火水木金土,7:30,19:30,,江東区には区立保育園が29園あり、「区立保育園統一保育理念」に基づき保育を実施しています。各園では特色や地域性を考慮した保育方針、保育目標、保育計画を作成し、こどもたちの最善の利益を第一に考え、日々の保育を行っています,,https://www.city.koto.lg.jp/kodomo/hoiku/ninka/shokai/index.html,,136-0076,https://www.city.koto.lg.jp/280307/shisetsuannai/kyoiku/ninka/kuritsuhoikuen/16212.html,0,,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/mousikomi.html,0,,,,,2020/3/30
13108,43,東京都,江東区,南砂さくら保育園,ミナミスナサクラホイクエン,,1402a,江東区南砂6-8-3,,35.671157,139.834861,(03)5690-2190,,,,月火水木金土,7:30,19:30,,江東区には区立保育園が29園あり、「区立保育園統一保育理念」に基づき保育を実施しています。各園では特色や地域性を考慮した保育方針、保育目標、保育計画を作成し、こどもたちの最善の利益を第一に考え、日々の保育を行っています,多目的トイレ有り;スロープ有り;エレベーター有り;手すり有り,https://www.city.koto.lg.jp/kodomo/hoiku/ninka/shokai/index.html,,136-0076,https://www.city.koto.lg.jp/280307/shisetsuannai/kyoiku/ninka/minehoikuen/55129.html,0,,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/mousikomi.html,0,,,,,2020/3/30
13108,44,東京都,江東区,新砂保育園,シンスナホイクエン,,1402a,江東区新砂3-3-11,,35.666713,139.832839,(03)5677-1332,,,,月火水木金土,7:30,19:30,,江東区には区立保育園が29園あり、「区立保育園統一保育理念」に基づき保育を実施しています。各園では特色や地域性を考慮した保育方針、保育目標、保育計画を作成し、こどもたちの最善の利益を第一に考え、日々の保育を行っています,多目的トイレ有り;スロープ有り;段差無し;エレベーター有り;手すり有り;点字ブロック有り,https://www.city.koto.lg.jp/kodomo/hoiku/ninka/shokai/index.html,,136-0075,https://www.city.koto.lg.jp/280307/shisetsuannai/kyoiku/ninka/minehoikuen/67955.html,0,,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/28hoikuryou.html,1,https://www.city.koto.lg.jp/280308/kodomo/hoiku/ninka/mousikomi.html,0,,,,,2020/3/30
